Day,x,y
1261,16,19.5554267202
1262,17,121.2615436021
1263,13,69.506525977
1264,16,55.1614776136
1265,13,31.0787834783
1266,16,32.573910636
1267,18,41.7985522479
1268,16,36.0417673925
1269,15,30.0054928446
1270,11,105.3871886632
1271,12,85.8381310547
1272,22,74.7435244711
1273,12,44.5009617005
1274,19,29.4552872978
1275,12,108.4832315835
1276,24,179.2829367939
1277,15,99.7242670608
1278,14,92.745762289
1279,19,54.1168501502
1280,16,108.5004024977
1281,18,55.6756072848
1282,19,32.4566141167
1283,12,107.9690954163
1284,18,80.4387824607
1285,22,65.5661081529
1286,27,50.4955398756
1287,15,39.1106190248
1288,24,39.0573824305
1289,17,93.6624374682
1290,16,132.175003272
1291,29,91.2772143283
1292,13,47.3184493107
1293,24,34.1214484341
1294,18,50.2447756594
1295,20,45.502393379
1296,20,116.6869287147
1297,17,63.8387101661
1298,18,45.5819359081
1299,14,37.1179372634
1300,21,32.1094171116
1301,15,36.200761189
1302,17,28.6551991696
1303,17,19.4124474333
1304,18,18.3772677344
1305,13,35.7680417997
1306,18,52.4909423886
1307,14,29.7572983942
1308,19,277.3328598788
1309,13,149.3403623784
1310,16,101.2456915613
1311,15,64.6753061201
1312,22,90.7424141621
1313,12,52.4083880063
1314,22,34.3691722158
1315,21,43.5713240627
1316,22,34.2549972699
1317,22,35.2093471655
1318,16,23.6119346065
1319,12,66.1551110025
1320,20,49.9720971022
1321,21,35.866022762
1322,13,52.7592077532
1323,16,41.1575461644
1324,20,38.882324371
1325,27,48.2974668023
1326,21,30.5711172746
1327,19,60.631122681
1328,21,59.338857863
1329,9,73.4915748711
1330,26,75.8910174416
1331,15,214.3975457945
1332,16,120.4086894841
1333,16,181.9604568046
1334,19,108.3827717546
1335,19,128.2832735071
1336,11,97.9711716021
1337,18,64.5135798849
1338,21,50.9459449355
1339,28,186.0978104936
1340,12,102.8611836804
1341,19,95.8666589616
1342,18,55.6976983805
1343,23,43.2830885939
1344,21,57.8414587673
1345,22,47.0645293343
1346,14,34.8657829004
1347,18,83.5671735123
1348,30,97.5434179975
1349,18,54.6961173116
1350,20,55.8522830162
1351,26,74.9155458954
1352,18,44.0634911755
1353,14,40.272627745
1354,14,33.7459744479
1355,20,839.4217836283
1356,17,430.04521633
1357,14,228.8098947415
1358,16,128.3230488194
1359,17,76.0188020163
1360,22,66.2663451538
1361,18,42.3041890104
1362,14,28.2007316633
1363,19,44.1988357442
1364,15,343.5615786434
1365,15,222.7363621047
1366,30,217.1183935092
1367,13,135.5125763462
1368,18,83.4723307982
1369,22,54.8251741344
1370,19,29.6839608227
1371,14,19.5644512023
1372,13,24.4430499457
1373,11,15.1786243714
1374,15,11.7378077349
1375,15,36.9923508719
1376,21,32.6647459272
1377,20,43.2449420807
1378,19,40.9470192522
1379,13,28.9134323373
1380,11,20.5808711166
1381,21,14.8151194601
1382,25,29.3728395546
1383,13,24.6802499658
1384,10,14.5838760912
1385,19,18.1732744534
1386,19,74.0796077072
1387,23,60.0680359254
1388,13,35.8524962134
1389,24,60.6179760028
1390,12,1596.3583467105
1391,13,802.6918666598
1392,19,408.7245614279
1393,19,3260.6126429056
1394,15,1655.1470927641
1395,19,852.8038091217
1396,15,434.5940802504
1397,18,249.1723989483
1398,17,163.9736260882
1399,18,125.7385146883
1400,13,73.6648589163
1401,15,70.43851385
1402,20,91.188426979
1403,19,50.5896600228
1404,22,39.0370146185
1405,26,126.166105418
1406,23,75.6427070369
1407,21,51.1198664816
1408,13,61.8653082601
1409,18,47.9175352116
1410,18,38.8582252639
1411,18,34.6652300016
1412,11,19.6318292804
1413,17,32.9655080937
1414,15,19.1831538198
1415,13,16.1991472111
1416,18,20.6594113175
1417,16,32.8501832875
1418,22,31.4227275145
1419,18,27.199072425
1420,19,34.9346902907
1421,16,23.2751197786
1422,18,17.4883076117
1423,14,22.7585013808
1424,18,365.0510609331
1425,25,205.5373850701
1426,17,118.1143831537
1427,21,120.5551408599
1428,19,65.3445488878
1429,14,335.1268951483
1430,21,236.5245484478
1431,23,140.012360386
1432,13,92.6544347382
1433,18,82.0835223109
1434,18,52.2954018946
1435,15,57.2679110543
1436,8,120.6659047321
1437,20,66.5049521204
1438,29,97.245492511
1439,14,156.290567043
1440,16,85.9101490726
1441,21,76.5969347458
1442,17,65.9311679458
1443,19,39.1988271718
1444,21,45.6834803408
1445,18,42.820411504
1446,20,57.5906696421
1447,20,46.494497189
1448,15,29.2957304505
1449,22,25.751972801
1450,18,25.6525222926
1451,16,22.9995901593
1452,20,21.7977774133
1453,15,19.0807704476
1454,21,27.0062191226
1455,19,43.9417166216
1456,15,36.788500506
1457,11,131.6077621094
1458,13,74.6485535682
1459,12,43.3796226615
1460,19,26.0430059202
1461,22,53.479791632
1462,20,36.2871690605
1463,23,48.4702402937
1464,20,31.9853382241
1465,20,23.2101795131
1466,18,26.8601123699
1467,21,38.8497283031
1468,13,157.9956270853
1469,16,93.9263633927
1470,14,49.5103760281
1471,21,93.8426800391
1472,19,56.7664797966
1473,24,43.4393710748
1474,23,148.0548123838
1475,18,85.054225043
1476,14,47.5078670122
1477,18,29.3414998705
1478,25,63.8812379953
1479,15,36.2416609943
1480,19,25.2765348293
1481,19,27.3620551947
1482,15,27.0304838647
1483,15,24.2876591232
1484,16,109.9352736812
1485,16,419.0745702362
1486,20,223.9884079556
1487,27,247.2781163775
1488,17,133.6019530811
1489,19,67.4956286661
1490,21,56.375301586
1491,15,82.3673815962
1492,14,59.3293645665
1493,24,91.5016860079
1494,17,57.6545425662
1495,17,46.2640625736
1496,13,24.8755962619
1497,12,15.7852960579
1498,13,15.6629825459
1499,18,135.9353405711
1500,11,69.0408867931
1501,16,62.4589310497
1502,19,45.0457995156
1503,13,30.128947245
1504,13,23.0325237317
1505,21,157.1533524882
1506,12,130.0407454031
1507,20,88.641850079
1508,20,143.2339918948
1509,20,93.5036208317
1510,16,66.7802718262
1511,20,43.6794226036
1512,20,69.8377765208
1513,21,58.0823980676
1514,11,31.8828241901
1515,15,24.990646455
1516,17,32.9698598794
1517,11,36.6949167623
1518,17,31.1440151163
1519,14,22.4434867804
1520,17,110.702514948
1521,18,80.6705123326
1522,19,94.4091361186
1523,14,66.4739659629
1524,19,64.3823628871
1525,18,55.2724265927
1526,27,81.5704197801
1527,16,91.9907280609
1528,19,145.2575155006
1529,20,113.8939124541
1530,28,93.3430522044
1531,32,83.3139055159
1532,20,48.1132856054
1533,15,33.3152908459
1534,22,41.0710750155
1535,11,23.6944023942
1536,13,22.2599967256
1537,13,19.4031848849
1538,23,44.0336894736
1539,20,140.0958207079
1540,21,104.4832776783
1541,21,75.3679540374
1542,22,49.4988723721
1543,17,40.4430825753
1544,27,52.3356550439
1545,19,89.1642141548
1546,24,67.5575717702
1547,25,48.8854685869
1548,20,97.1541674307
1549,18,90.8130209275
1550,26,98.8530836526
1551,25,81.6526682946
1552,15,56.2949326801
1553,16,39.7645741291
1554,19,42.3084906191
1555,27,32.7932100802
1556,10,44.2696861991
1557,17,43.7704712744
1558,24,51.5196280156
1559,17,64.3579174905
1560,20,469.5856997049
1561,16,253.5127923013
1562,16,128.3527524544
1563,24,78.391424711
1564,16,68.6984113748
1565,14,50.0256434675
1566,21,94.049437213
1567,13,54.5776761978
1568,14,73.2323105206
1569,25,50.9557474487
1570,20,49.1810372613
1571,16,51.1388432498
1572,26,51.9872714667
1573,22,72.0581560598
1574,16,46.0885443149
1575,14,45.8217016743
1576,12,28.2160994806
1577,20,49.5413696382
1578,25,33.4205508453
1579,15,22.0464059473
1580,11,20.2666589611
1581,22,118.7441769798
1582,15,68.2820385052
1583,17,50.9904293367
1584,21,142.5126385381
1585,22,89.0933484421
1586,14,83.1256606458
1587,19,55.0295027646
1588,18,32.1297239272
1589,11,25.8760139698
1590,19,185.7213576962
1591,18,134.7501363367
1592,11,156.0840478752
1593,14,83.7589714338
1594,14,53.3662606381
1595,16,32.0753879829
1596,14,21.927106331
1597,20,20.7162405047
1598,17,20.6620316419
1599,8,15.6955451101
1600,13,16.8585009248
1601,11,36.5884250024
1602,17,46.8484131968
1603,22,36.0191006878
1604,27,38.5216630299
1605,21,46.8000673612
1606,19,69.0801380214
1607,23,90.4199270738
1608,19,90.3781078499
1609,21,65.2320503968
1610,15,46.1834643058
1611,15,35.2568219576
1612,21,77.1301174186
1613,24,100.2349285763
1614,13,56.7401697581
1615,10,34.6662937487
1616,10,21.2846144735
1617,14,25.7792226953
1618,20,56.5074233671
1619,17,53.7174270097
1620,30,95.1815203552
1621,18,60.0606502828
1622,19,110.1231447037
1623,18,70.215362546
1624,21,42.5097140444
1625,28,39.1399167132
1626,26,81.4224584635
1627,21,43.8745790366
1628,14,60.1286227336
1629,19,35.418026167
1630,19,25.6072744308
1631,19,74.3219127783
1632,12,161.6215628308
1633,21,109.1243449768
1634,17,84.4465466084
1635,15,59.1793235152
1636,14,63.5645920385
1637,13,262.5249652006
1638,18,153.3585390008
1639,14,112.6104973769
1640,15,106.7556973866
1641,22,75.3590822306
1642,17,54.2482537037
1643,18,44.8904198468
1644,16,24.4179412803
1645,16,23.7090639389
1646,17,87.9253758173
1647,17,67.0600320231
1648,22,64.3289785602
1649,28,62.476572632
1650,12,36.2091149218
1651,22,29.0890916011
1652,20,33.0651297753
1653,18,30.5773226826
1654,25,45.0622514269
1655,19,40.0076331625
1656,24,42.1672312393
1657,16,28.8086506008
1658,18,67.7027264935
1659,26,52.5464277547
1660,13,29.756016767
1661,18,21.3283205731
1662,12,33.4541086444
1663,11,32.2622525945
1664,17,20.8929239531
1665,18,165.9983734709
1666,24,107.9096711854
1667,13,101.1473414612
1668,25,82.6937520732
1669,15,66.8455982986
1670,23,40.2080118141
1671,8,21.9963504882
1672,19,19.4181107719
1673,18,22.0249508764
1674,17,39.5765445801
1675,14,33.8509088264
1676,18,35.4202830818
1677,19,94.790177219
1678,17,51.8528334158
1679,17,60.8489411244
1680,14,64.6163483262
1681,21,61.9959086957
1682,19,66.9141245105
1683,20,35.9440113089
1684,19,65.5480930455
1685,20,84.0674170819
1686,25,65.6198554655
1687,12,65.2427878445
1688,24,51.9195611345
1689,19,32.332757165
1690,20,99.4753226768
1691,21,80.9143976833
1692,15,3032.8213044088
1693,22,1539.4071232052
1694,24,778.7207121615
1695,13,410.1702540923
1696,16,230.2494546747
1697,17,136.3376170954
1698,16,70.4776278923
1699,9,42.9309752976
1700,12,97.668339905
1701,20,70.9366271417
1702,21,46.8937636959
1703,20,26.8136323436
1704,19,30.1025090603
1705,18,20.5122868202
1706,16,39.7791610939
1707,18,396.3532348838
1708,15,206.6726148635
1709,19,116.8669979718
1710,20,175.7796119082
1711,13,91.0678697048
1712,17,49.0092742148
1713,19,44.2009172412
1714,15,26.7614112659
1715,17,25.6247796129
1716,20,39.5008485871
1717,10,33.1201423429
1718,18,55.5626320222
1719,19,44.1743039259
1720,17,68.3857371215
1721,27,53.8407416122
1722,14,29.4625621993
1723,17,23.0190726382
1724,15,38.2459150636
1725,20,31.4725644626
1726,11,21.0836387588
1727,17,33.3275856318
1728,19,37.679728868
1729,12,29.2100440568
1730,25,46.7355283166
1731,16,88.3400271862
1732,14,60.488908683
1733,19,75.3790723358
1734,18,62.8228749587
1735,17,40.6331067025
1736,17,396.9274084113
1737,17,208.5567590637
1738,17,118.9725741253
1739,21,149.4919818847
1740,19,82.1540903873
1741,16,44.3621196601
1742,23,40.1847523793
1743,20,102.9277584104
1744,14,55.2936593853
1745,23,34.5787291936
1746,18,32.7204299023
1747,21,26.4719108218
1748,15,62.5632296703
1749,21,52.9596550378
1750,20,41.296829769
1751,18,48.0052525144
1752,14,28.9907322293
1753,16,43.4890588268
1754,19,31.572474243
1755,22,54.5921314256
1756,15,47.8872555376
1757,20,62.6528954279
1758,17,38.3325085629
1759,16,48.2097194021
1760,17,41.3680957626
1761,14,28.3847351675
1762,17,68.8219722235
1763,22,61.6641051003
1764,22,115.4108529993
1765,22,62.4559009158
1766,18,60.5727361228
1767,20,56.7681526316
1768,12,67.0647866303
1769,21,87.0044300137
1770,22,59.6655173477
1771,27,60.7379018157
1772,17,58.6750043662
1773,12,46.2513068404
1774,12,91.3767720032
1775,26,58.6625559022
1776,22,71.5400207395
1777,22,71.4361403261
1778,11,38.9793001618
1779,12,42.5539541622
1780,23,131.3890717528
1781,24,129.0473004467
1782,24,75.222019678
1783,17,49.9981265637
1784,10,28.5113795248
1785,21,60.1325043731
1786,23,35.5661539849
1787,16,61.1954266336
1788,12,37.4727436563
1789,26,416.0783869366
1790,15,214.1734607442
1791,14,162.8493672147
1792,16,146.7608687267
1793,13,80.6210480896
1794,12,42.8344176332
1795,15,36.1658874283
1796,18,22.7584626558
1797,12,15.3868299884
1798,15,27.433241197
1799,18,48.4305755299
1800,29,52.4023593996
1801,19,44.1968361047
1802,15,38.2432469723
1803,21,41.8782129014
1804,17,33.8682726425
1805,14,31.0076435758
1806,18,24.6928364279
1807,20,20.7649263736
1808,13,26.5765973645
1809,17,15.884048781
1810,19,39.2444390272
1811,22,47.1745880024
1812,15,41.6790880589
1813,16,78.6433112914
1814,18,46.7104599797
1815,20,31.8032628533
1816,19,24.2066710509
1817,24,33.3591381984
1818,22,43.3986136934
1819,17,35.6419197162
1820,17,42.8960288418
1821,23,26.8648731222
1822,24,76.9496844981
1823,13,45.7698828118
1824,27,53.2076584378
1825,12,29.2764903707
1826,18,23.5452661502
1827,25,44.345518707
1828,19,34.8621315406
1829,21,49.7425342382
1830,17,35.3424011148
1831,19,67.2862062858
1832,19,52.253335426
1833,23,79.9891458204
1834,18,64.6513694037
1835,22,59.9966408849
1836,12,44.7064420507
1837,12,40.8599861479
1838,17,55.3705318007
1839,25,171.8224733539
1840,22,100.0985442552
1841,16,77.9845518052
1842,9,45.7370500469
1843,22,32.9640020264
1844,13,46.9850801174
1845,20,37.843567904
1846,18,31.7112027145
1847,19,28.5564104846
1848,20,60.0777941578
1849,21,48.4970300369
1850,28,36.4567967055
1851,18,34.444229596
1852,24,24.6437963661
1853,13,23.1434771083
1854,15,54.3960720056
1855,21,82.4517529742
1856,13,132.4447887602
1857,12,72.3820800043
1858,14,49.4586474402
1859,25,58.7539713889
1860,17,35.9797989871
1861,21,30.2391610423
1862,24,38.1720604289
1863,13,32.5947227082
1864,13,25.8627493984
1865,14,14.0014461444
1866,14,9.7001094019
1867,15,25.824090918
1868,23,44.303528948
1869,15,40.7577029141
1870,14,39.7916453929
1871,23,49.2183326285
1872,19,56.1104739814
1873,20,39.2082679136
1874,22,42.5144007466
1875,20,47.4085362969
1876,19,32.6013471865
1877,21,29.3885369777
1878,22,87.9423425391
1879,14,121.4335694537
1880,19,88.2440505471
1881,19,95.4371280684
1882,19,63.9745230958
1883,21,47.5588755836
1884,16,55.225478941
1885,18,99.6332401446
1886,19,56.8870487886
1887,18,35.9610787719
1888,19,27.5241707856
1889,15,28.1183581534
1890,23,33.0714332354
1891,13,33.8115329463
1892,23,38.4735724267
1893,25,35.5759688687
1894,17,55.3543073816
1895,18,329.899173978
1896,14,230.2383168222
1897,26,147.2208114383
1898,20,88.7419782917
1899,21,66.0311000503
1900,21,69.4368246355
1901,22,198.4314235946
1902,20,123.062514087
1903,18,70.5604267638
1904,16,62.1503627898
1905,21,85.7105228958
1906,16,58.4524719831
1907,20,44.9498480905
1908,21,115.4989992548
1909,19,77.6977555436
1910,15,77.7220180137
1911,13,50.891314969
1912,20,107.7183001135
1913,20,64.1159917305
1914,17,42.9507635996
1915,24,41.6517465564
1916,22,30.5843488491
1917,18,190.805186082
1918,8,102.1956691778
1919,16,64.1360456526
1920,20,53.4638158416
1921,18,43.5568348544
1922,16,35.0248147007
1923,16,32.2971236536
1924,15,86.0536379004
1925,11,47.8012170863
1926,19,64.9532330856
1927,13,40.4809909209
1928,15,45.028805934
1929,13,33.7406202643
1930,15,91.3790136671
1931,17,56.9472255871
1932,16,59.0170045638
1933,23,126.07902249
1934,17,93.0421061373
1935,21,76.688103934
1936,10,55.752907642
1937,14,43.40746475
1938,19,45.7086632513
1939,14,32.472011701
1940,19,29.4518694564
1941,17,36.9708802553
1942,14,21.5284255303
1943,23,29.5082065209
1944,15,21.695905146
1945,21,20.6442235022
1946,18,16.9432863436
1947,19,47.0705076493
1948,23,39.1397132504
1949,13,29.1111982675
1950,22,50.3838220852
1951,8,27.4156316395
1952,18,29.2689930963
1953,21,70.4318512341
1954,17,168.6614484449
1955,14,92.8281633944
1956,20,87.4610278514
1957,20,143.0191918578
1958,10,74.1763666623
1959,15,50.5835636225
1960,15,31.3766453982
1961,17,37.5886721655
1962,19,72.4237439315
1963,15,40.2450642305
1964,12,32.7414922004
1965,16,19.0099388868
1966,26,73.5584488067
1967,9,43.5827415613
1968,20,52.0709714623
1969,19,41.5264145391
1970,17,37.6457796446
1971,18,33.0215820855
1972,16,141.6553244786
1973,21,81.6860945052
1974,19,73.2361609214
1975,15,54.0392081158
1976,21,1603.3615181863
1977,17,806.2632058159
1978,16,409.6721102124
1979,16,216.1283725717
1980,14,111.9060605475
1981,15,83.8105526692
1982,27,112.6567827129
1983,19,87.0103551057
1984,14,57.1114655417
1985,17,45.6302963213
1986,17,29.8820258922
1987,19,54.3057367623
1988,17,33.8493220877
1989,18,72.9931611804
1990,14,43.6187210604
1991,15,41.8899789972
1992,12,30.6849294539
1993,17,18.2372674286
1994,19,54.7777546292
1995,17,53.903939009
1996,21,127.388413357
1997,22,120.9698299656
1998,21,85.7820230359
1999,14,48.2545628512
2000,10,90.2484789063
2001,23,56.0838515745
2002,19,45.1100660778
2003,17,42.5714019155
2004,11,34.8397097451
2005,15,37.1456656831
2006,20,40.9342675744
2007,22,52.2432974716
2008,22,57.7323760151
2009,18,94.6295273578
2010,23,102.358950643
2011,18,57.4345052813
2012,16,58.6465101854
2013,17,43.3490636785
2014,19,34.9126462196
2015,28,28.8712550437
2016,23,89.557997201
2017,11,51.319581944
2018,14,31.624597561
2019,23,34.9709314901
2020,18,47.3522321957
2021,22,37.3998760304
2022,26,37.3440392476
2023,18,55.3845116229
2024,19,95.5411119485
2025,14,59.4934988305
2026,17,45.3238399231
2027,18,36.1246393949
2028,11,27.025349196
2029,23,49.9112250427
2030,22,63.1280337756
2031,19,44.300745891
2032,19,27.5045784205
2033,18,52.639682387
2034,20,35.3582930172
2035,16,31.7949392189
2036,23,35.4379133793
2037,16,97.9512340094
2038,12,119.2873998894
2039,23,70.8204029888
2040,19,51.9417010183
2041,15,51.3403697307
2042,20,43.7524106229
2043,23,52.7798738187
2044,22,76.0197864844
2045,22,58.5791746474
2046,21,462.6884761505
2047,24,260.5274839629
2048,12,146.6260780712
2049,14,112.9210374118
2050,16,89.3913408569
2051,25,71.7093764654
2052,18,65.2007648673
2053,14,43.1872463391
2054,20,39.6257188029
2055,19,26.2467498644
2056,19,38.7954535775
2057,16,23.4690838238
2058,21,29.1505415374
2059,22,28.2885598177
2060,27,21.7929221825
2061,19,24.3463310327
2062,10,18.5229729727
2063,15,34.3080162075
2064,27,32.5979741128
2065,19,74.5307273175
2066,16,45.4298301405
2067,13,58.3828739152
2068,14,61.0410365541
2069,16,70.0662819043
2070,23,82.5611802583
2071,19,54.3079217093
2072,20,50.6912885327
2073,13,96.8320821805
2074,25,87.4160588342
2075,19,83.6969592825
2076,21,58.5272607359
2077,20,45.488390551
2078,13,41.7455205551
2079,16,264.4136793075
2080,14,143.3394392661
2081,22,82.4365327084
2082,16,54.3105256277
2083,23,43.8355942507
2084,20,36.8974746418
2085,21,63.8189112926
2086,20,47.4200709678
2087,19,36.968214851
2088,26,84.5720565429
2089,23,1672.0513483306
2090,13,844.9809620364
2091,17,428.0312041834
2092,26,225.306429868
2093,9,121.6252576176
